article_positive,article_neutral,article_negative,para_positive,para_neutral,para_negative,sentence_positive,sentence_neutral,sentence_negative,type,text_segment,segment_id,BART_three,BART_five
,,,,,,0.47275519371032715,0.2206912487745285,0.30655351281166077,sentence_text,The government is offering to pay them a lump-sum unemployment benefit if they go home.,A7-P11-S4,Positive,Positive
,,,,,,0.08313485234975815,0.07472935318946838,0.8421357870101929,sentence_text,A plan to stop them bringing over parents or adult children may discourage new immigrants.,A7-P11-S5,Negative,Very negative
,,,,,,0.631828248500824,0.13697481155395508,0.23119693994522095,sentence_text,Both measures appeal to voters who fret that immigration has been too rapid.,A7-P11-S6,Positive,Positive
,,,0.5474026799201965,0.1414705216884613,0.31112679839134216,,,,para_text,"Mr Zapatero has spotted a problem that many Spaniards now confront for the first time, as they compete with immigrants for scarce jobs. In his second term, Spain's so far relaxed race relations may be tested. Fixing the economy would be the best answer. But getting tough on immigrants may prove an easier way to stay popular than promoting unloved economic reforms.",A7-P12,Positive,Positive
,,,,,,0.4528827369213104,0.13983917236328125,0.4072781205177307,sentence_text,"Mr Zapatero has spotted a problem that many Spaniards now confront for the first time, as they compete with immigrants for scarce jobs.",A7-P12-S0,Positive,Positive
,,,,,,0.2073424905538559,0.24361199140548706,0.5490455627441406,sentence_text,"In his second term, Spain's so far relaxed race relations may be tested.",A7-P12-S1,Negative,Negative
,,,,,,0.48725709319114685,0.16335731744766235,0.3493855893611908,sentence_text,Fixing the economy would be the best answer.,A7-P12-S2,Positive,Positive
,,,,,,0.3142605721950531,0.13979355990886688,0.5459458827972412,sentence_text,But getting tough on immigrants may prove an easier way to stay popular than promoting unloved economic reforms.,A7-P12-S3,Negative,Negative
0.42036789655685425,0.2130289524793625,0.36660319566726685,,,,,,,text,"AFTER weeks of increasing acrimony and infighting, Winston Peters, the leader of New Zealand First, announced on August 18th that his party was withdrawing from the centre-right coalition government formed 21 months ago after the country's first election under a new system of mixed-member proportional representation (MP). Now the future of MMP itself is in doubt. 
Its critics have argued that, by producing no clear winner, the system is bound to lead to unstable government. The prime minister, Jenny Shipley, who intends to battle on with a minority government, is no fan. For a while, at least, Mrs Shipley can probably avoid an early election. Eight of New Zealand First's 16 Mrs have left their party to sit as independents and say they will give their support to Mrs Shipley's National Party in votes of confidence. That means that Mrs Shipley should be able to count on 62 votes in the country's 120-member parliament. Events came to a head in cabinet on August 12th. Mr Peters and four colleagues walked out in protest at plans to sell the government's stake in Wellington airport. Mrs Shipley then sacked Mr Peters as deputy prime minister and treasurer, claiming he continually challenged her integrity. 
Mrs Shipley is living up to her reputation as a tough fighter. She became New Zealand's first female prime minister after ousting Jim Bolger as leader of the National Party last year while he was travelling abroad. Mr Peters, who formed his own party after being sacked from National's parliamentary group in 1992, has said he firmly believes in MMP and that people voted for it in a 1993 referendum ""knowing full well that the outcome was liable to produce coalition government to ensure moderating influences in New Zealand politics"". Until then, two parties, National and Labour, had had a strangle hold on politics in New Zealand in a firstpast-the-post system. 
At a recent National Party conference, Mrs Shipley said she favoured changing the present system. A discussion paper proposed that a referendum should be held ""to put the fate of the electoral system back in the hands of the people"". The National Party has been thinking of holding it at the same time as the next general election, which is due in 1999. 
The idea has been gaining ground. A recent opinion poll found support for mmp had dropped from 42% at the time of the October 1996 election to just 29% now. Over half the people polled favoured a first-past-the-post system. A study published in July by the University of Waikato found that only 15% of people thought coalition politics was working. But even if the voting system is changed, it is unlikely to affect the next election. That means Mrs Shipley has not only to cling to office but also to fight another campaign based on MMP before she can be sure of her grip on power. ",A8,Positive,Positive
,,,0.12984046339988708,0.14511725306510925,0.7250422835350037,,,,para_text,"AFTER weeks of increasing acrimony and infighting, Winston Peters, the leader of New Zealand First, announced on August 18th that his party was withdrawing from the centre-right coalition government formed 21 months ago after the country's first election under a new system of mixed-member proportional representation (MP). Now the future of MMP itself is in doubt. ",A8-P0,Negative,Very negative
,,,,,,0.21709994971752167,0.11335205286741257,0.6695480346679688,sentence_text,"AFTER weeks of increasing acrimony and infighting, Winston Peters, the leader of New Zealand First, announced on August 18th that his party was withdrawing from the centre-right coalition government formed 21 months ago after the country's first election under a new system of mixed-member proportional representation (MP).",A8-P0-S0,Negative,Very negative
,,,,,,0.03572600334882736,0.13377845287322998,0.8304955363273621,sentence_text,Now the future of MMP itself is in doubt.,A8-P0-S1,Negative,Very negative
,,,0.2540556490421295,0.1976100355386734,0.5483343601226807,,,,para_text,"Its critics have argued that, by producing no clear winner, the system is bound to lead to unstable government. The prime minister, Jenny Shipley, who intends to battle on with a minority government, is no fan. For a while, at least, Mrs Shipley can probably avoid an early election. Eight of New Zealand First's 16 Mrs have left their party to sit as independents and say they will give their support to Mrs Shipley's National Party in votes of confidence. That means that Mrs Shipley should be able to count on 62 votes in the country's 120-member parliament. Events came to a head in cabinet on August 12th. Mr Peters and four colleagues walked out in protest at plans to sell the government's stake in Wellington airport. Mrs Shipley then sacked Mr Peters as deputy prime minister and treasurer, claiming he continually challenged her integrity. ",A8-P1,Negative,Negative
,,,,,,0.051583316177129745,0.18988390266895294,0.7585327625274658,sentence_text,"Its critics have argued that, by producing no clear winner, the system is bound to lead to unstable government.",A8-P1-S0,Negative,Very negative
,,,,,,0.08881086111068726,0.07177600264549255,0.8394131660461426,sentence_text,"The prime minister, Jenny Shipley, who intends to battle on with a minority government, is no fan.",A8-P1-S1,Negative,Very negative
,,,,,,0.6844112873077393,0.08628419786691666,0.2293044775724411,sentence_text,"For a while, at least, Mrs Shipley can probably avoid an early election.",A8-P1-S2,Positive,Very positive
,,,,,,0.21780115365982056,0.23402467370033264,0.5481742024421692,sentence_text,Eight of New Zealand First's 16 Mrs have left their party to sit as independents and say they will give their support to Mrs Shipley's National Party in votes of confidence.,A8-P1-S3,Negative,Negative
,,,,,,0.4575592875480652,0.1983059197664261,0.3441348075866699,sentence_text,That means that Mrs Shipley should be able to count on 62 votes in the country's 120-member parliament.,A8-P1-S4,Positive,Positive
,,,,,,0.18291893601417542,0.16550488770008087,0.6515761613845825,sentence_text,Events came to a head in cabinet on August 12th.,A8-P1-S5,Negative,Negative
,,,,,,0.17992764711380005,0.13604339957237244,0.6840289831161499,sentence_text,Mr Peters and four colleagues walked out in protest at plans to sell the government's stake in Wellington airport.,A8-P1-S6,Negative,Very negative
,,,,,,0.19271644949913025,0.12479537725448608,0.6824881434440613,sentence_text,"Mrs Shipley then sacked Mr Peters as deputy prime minister and treasurer, claiming he continually challenged her integrity.",A8-P1-S7,Negative,Very negative
,,,0.5426434874534607,0.1649520993232727,0.292404443025589,,,,para_text,"Mrs Shipley is living up to her reputation as a tough fighter. She became New Zealand's first female prime minister after ousting Jim Bolger as leader of the National Party last year while he was travelling abroad. Mr Peters, who formed his own party after being sacked from National's parliamentary group in 1992, has said he firmly believes in MMP and that people voted for it in a 1993 referendum ""knowing full well that the outcome was liable to produce coalition government to ensure moderating influences in New Zealand politics"". Until then, two parties, National and Labour, had had a strangle hold on politics in New Zealand in a firstpast-the-post system. ",A8-P2,Positive,Positive
,,,,,,0.881586492061615,0.023302316665649414,0.095111183822155,sentence_text,Mrs Shipley is living up to her reputation as a tough fighter.,A8-P2-S0,Positive,Very positive
,,,,,,0.6366953253746033,0.1386856883764267,0.2246190309524536,sentence_text,She became New Zealand's first female prime minister after ousting Jim Bolger as leader of the National Party last year while he was travelling abroad.,A8-P2-S1,Positive,Positive
,,,,,,0.5159820914268494,0.189767986536026,0.29424989223480225,sentence_text,"Mr Peters, who formed his own party after being sacked from National's parliamentary group in 1992, has said he firmly believes in MMP and that people voted for it in a 1993 referendum ""knowing full well that the outcome was liable to produce coalition government to ensure moderating influences in New Zealand politics"".",A8-P2-S2,Positive,Positive
